Datum,PowerPrice
10314000.0,39.95
10317600.0,39.24
10321200.0,37.97
10324800.0,33.12
10328400.0,29.4
10332000.0,29.92
10335600.0,29.96
10339200.0,33.91
10342800.0,37.91
10346400.0,41.13
10350000.0,44.92
10353600.0,42.12
10357200.0,41.98
10360800.0,38.41
10364400.0,33.3
10368000.0,24.34
10371600.0,24.09
10375200.0,23.79
10378800.0,23.42
10382400.0,22.83
10386000.0,22.01
10389600.0,19.09
10393200.0,20.92
10396800.0,19.83
10400400.0,21.11
10404000.0,22.81
10407600.0,23.21
10411200.0,24.57
10414800.0,21.4
10418400.0,20.09
10422000.0,19.12
10425600.0,19.97
10429200.0,21.69
10432800.0,24.83
10436400.0,25.92
10440000.0,28.69
10443600.0,28.65
10447200.0,28.7
10450800.0,25.88
10454400.0,23.94
10458000.0,21.62
10461600.0,19.37
10465200.0,17.68
10468800.0,17.96
10472400.0,20.04
10476000.0,22.07
10479600.0,23.22
10483200.0,26.05
10486800.0,27.18
10490400.0,26.02
10494000.0,25.67
10497600.0,24.22
10501200.0,22.66
10504800.0,23.15
10508400.0,22.09
10512000.0,21.09
10515600.0,24.83
10519200.0,34.96
10522800.0,36.93
10526400.0,37.95
10530000.0,36.93
10533600.0,37.33
10537200.0,33.57
10540800.0,22.97
10544400.0,19.58
10548000.0,16.7
10551600.0,17
10555200.0,16.96
10558800.0,17.05
10562400.0,13.34
10566000.0,14.55
10569600.0,13.88
10573200.0,18.94
10576800.0,20.09
10580400.0,22.7
10584000.0,21.39
10587600.0,17.43
10591200.0,13.01
10594800.0,12.03
10598400.0,12.16
10602000.0,13.29
10605600.0,16.01
10609200.0,18.81
10612800.0,19.96
10616400.0,20.5
10620000.0,20.48
10623600.0,12.17
10627200.0,9.59
10630800.0,9.52
10634400.0,10.39
10638000.0,4.89
10641600.0,9.6
10645200.0,19.11
10648800.0,30.48
10652400.0,36.64
10656000.0,39.85
10659600.0,38.46
10663200.0,37.93
10666800.0,39.5
10670400.0,38.9
10674000.0,37.65
10677600.0,35.95
10681200.0,37.35
10684800.0,37.13
10688400.0,38.57
10692000.0,40.07
10695600.0,42.45
10699200.0,40.9
10702800.0,40.06
10706400.0,38.31
10710000.0,27.19
10713600.0,24
10717200.0,21.22
10720800.0,17.08
10724400.0,14.95
10728000.0,13.91
10731600.0,17.83
10735200.0,24.49
10738800.0,31.01
10742400.0,34.66
10746000.0,34.49
10749600.0,33.27
10753200.0,33.62
10756800.0,30
10760400.0,26.99
10764000.0,25.21
10767600.0,24.87
10771200.0,24.85
10774800.0,24.99
10778400.0,29.25
10782000.0,33.36
10785600.0,33.3
10789200.0,35.22
10792800.0,30.77
10796400.0,23.23
10800000.0,22.93
10803600.0,22.1
10807200.0,17.97
10810800.0,15.9
10814400.0,17.1
10818000.0,22.84
10821600.0,33.97
10825200.0,39.98
10828800.0,42
10832400.0,35.52
10836000.0,32.9
10839600.0,29.01
10843200.0,24
10846800.0,20.09
10850400.0,17.91
10854000.0,14.92
10857600.0,17.59
10861200.0,23.09
10864800.0,28.21
10868400.0,33.99
10872000.0,32.53
10875600.0,31.91
10879200.0,28.42
10882800.0,19.11
10886400.0,18.2
10890000.0,13.95
10893600.0,12.11
10897200.0,11.3
10900800.0,12.64
10904400.0,15.65
10908000.0,26.32
10911600.0,38.35
10915200.0,39.11
10918800.0,29.68
10922400.0,24.67
10926000.0,24.17
10929600.0,23.65
10933200.0,23.61
10936800.0,23.09
10940400.0,23.51
10944000.0,23.86
10947600.0,29.83
10951200.0,35.27
10954800.0,42.94
10958400.0,46.9
10962000.0,47.65
10965600.0,44.83
10969200.0,37.47
10972800.0,29.08
10976400.0,25.11
10980000.0,23.14
10983600.0,22.18
10987200.0,22.05
10990800.0,23.23
10994400.0,31.12
10998000.0,39.33
11001600.0,38
11005200.0,34.63
11008800.0,32.32
11012400.0,33.12
11016000.0,32.23
11019600.0,27.45
11023200.0,25.08
11026800.0,25.43
11030400.0,25.86
11034000.0,30.07
11037600.0,33.93
11041200.0,37.09
11044800.0,35.82
11048400.0,33.16
11052000.0,31.2
11055600.0,26.47
11059200.0,21.99
11062800.0,20.04
11066400.0,18.41
11070000.0,15.72
11073600.0,15.75
11077200.0,15.66
11080800.0,16.86
11084400.0,18.42
11088000.0,22.06
11091600.0,21.11
11095200.0,19.01
11098800.0,17.86
11102400.0,17.2
11106000.0,13.92
11109600.0,9.85
11113200.0,7.99
11116800.0,9.89
11120400.0,14.23
11124000.0,17.7
11127600.0,19.79
11131200.0,20.28
11134800.0,20.95
11138400.0,20.99
11142000.0,19.03
11145600.0,8.1
11149200.0,-5.81
11152800.0,-5.4
11156400.0,-11.11
11160000.0,-14.16
11163600.0,-11.41
11167200.0,-5.13
11170800.0,-4.85
11174400.0,-0.08
11178000.0,-9.11
11181600.0,-10.31
11185200.0,-5.39
11188800.0,-7.45
11192400.0,-6.55
11196000.0,-14.93
11199600.0,-4.23
11203200.0,1.19
11206800.0,11.76
11210400.0,19.88
11214000.0,25.26
11217600.0,27.08
11221200.0,26.56
11224800.0,28.01
11228400.0,25.45
11232000.0,22.2
11235600.0,18.35
11239200.0,17.06
11242800.0,15.02
11246400.0,15.96
11250000.0,18.62
11253600.0,28.96
11257200.0,38.17
11260800.0,39.16
11264400.0,37.72
11268000.0,33
11271600.0,31.92
11275200.0,29.3
11278800.0,27.91
11282400.0,25.41
11286000.0,27.03
11289600.0,27.74
11293200.0,32.6
11296800.0,37.96
11300400.0,42.11
11304000.0,39.72
11307600.0,38.01
11311200.0,34.92
11314800.0,22.95
11318400.0,23.59
11322000.0,23
11325600.0,18.87
11329200.0,17.94
11332800.0,18.98
11336400.0,22.93
11340000.0,30.14
11343600.0,37.98
11347200.0,45.44
11350800.0,38.84
11354400.0,38.96
11358000.0,37.92
11361600.0,31.31
11365200.0,27.39
11368800.0,24.6
11372400.0,24.54
11376000.0,24.88
11379600.0,25.56
11383200.0,27.64
11386800.0,33.93
11390400.0,34
11394000.0,34.35
11397600.0,34.58
11401200.0,27.37
11404800.0,21.03
11408400.0,18.09
11412000.0,18.01
11415600.0,16.17
11419200.0,16.52
11422800.0,19.99
11426400.0,27.93
11430000.0,32.96
11433600.0,36.55
11437200.0,30.61
11440800.0,24.55
11444400.0,23.07
11448000.0,22.06
11451600.0,22.04
11455200.0,21.94
11458800.0,22.93
11462400.0,23.76
11466000.0,27.75
11469600.0,32.91
11473200.0,36.97
11476800.0,37.21
11480400.0,36.71
11484000.0,35.82
11487600.0,27.99
11491200.0,25.9
11494800.0,21.02
11498400.0,18.89
11502000.0,18.96
11505600.0,17.87
11509200.0,17.64
11512800.0,16.26
11516400.0,18.05
11520000.0,18.56
11523600.0,18.5
11527200.0,18.83
11530800.0,19.1
11534400.0,18.33
11538000.0,16.36
11541600.0,17.01
11545200.0,16.75
11548800.0,17.64
11552400.0,17.96
11556000.0,23.05
11559600.0,25.48
11563200.0,25.66
11566800.0,25.84
11570400.0,27.39
11574000.0,24
11577600.0,24.99
11581200.0,23.42
11584800.0,21.04
11588400.0,19.63
11592000.0,20.63
11595600.0,24.28
11599200.0,29.91
11602800.0,37.95
11606400.0,36.98
11610000.0,34.98
11613600.0,32.36
11617200.0,35.04
11620800.0,33.62
11624400.0,29.27
11628000.0,25.63
11631600.0,25.08
11635200.0,24.85
11638800.0,28.08
11642400.0,36.55
11646000.0,39.92
11649600.0,36.69
11653200.0,36.62
11656800.0,39.48
11660400.0,36.85
11664000.0,26.03
11667600.0,22.66
11671200.0,21.25
11674800.0,21.14
11678400.0,21.03
11682000.0,21.07
11685600.0,21.08
11689200.0,21.3
11692800.0,21.55
11696400.0,21.67
11700000.0,20.02
11703600.0,18.2
11707200.0,17.92
11710800.0,16.37
11714400.0,13.93
11718000.0,14.82
11721600.0,14.3
11725200.0,17.59
11728800.0,20.05
11732400.0,24.5
11736000.0,26
11739600.0,26.37
11743200.0,25.94
11746800.0,17.01
11750400.0,12.35
11754000.0,10.06
11757600.0,10.13
11761200.0,10.07
11764800.0,6.18
11768400.0,3.98
11772000.0,3.53
11775600.0,8.57
11779200.0,11.97
11782800.0,13.47
11786400.0,14.44
11790000.0,13.41
11793600.0,10.1
11797200.0,5.19
11800800.0,-2.02
11804400.0,-2.92
11808000.0,3.17
11811600.0,10.11
11815200.0,16.88
11818800.0,21.24
11822400.0,25.95
11826000.0,30.94
11829600.0,30.98
11833200.0,26.61
11836800.0,22.24
11840400.0,20.45
11844000.0,18.15
11847600.0,17.9
11851200.0,17.8
11854800.0,21.51
11858400.0,37.46
11862000.0,44.45
11865600.0,43.99
11869200.0,39.94
11872800.0,34.59
11876400.0,35.71
11880000.0,31.91
11883600.0,29.9
11887200.0,27.15
11890800.0,27.35
11894400.0,27.29
11898000.0,28.42
11901600.0,31.99
11905200.0,36.92
11908800.0,32.75
11912400.0,31.96
11916000.0,34.14
11919600.0,27.98
11923200.0,20.81
11926800.0,20.04
11930400.0,18
11934000.0,15.97
11937600.0,19.16
11941200.0,23.35
11944800.0,29.92
11948400.0,39.1
11952000.0,39.21
11955600.0,36.73
11959200.0,31.44
11962800.0,31.88
11966400.0,27.4
11970000.0,26.25
11973600.0,25.49
11977200.0,24.99
11980800.0,25.04
11984400.0,26.42
11988000.0,30.94
11991600.0,35.92
11995200.0,37.7
11998800.0,37.11
12002400.0,36.99
12006000.0,30.08
12009600.0,28.41
12013200.0,24.94
12016800.0,22.38
12020400.0,21.08
12024000.0,21.26
12027600.0,24.79
12031200.0,31.67
12034800.0,47.17
12038400.0,56.11
12042000.0,47.11
12045600.0,49.1
12049200.0,47
12052800.0,42.77
12056400.0,38.55
12060000.0,33.53
12063600.0,31.45
12067200.0,29.78
12070800.0,32.01
12074400.0,34.77
12078000.0,37.47
12081600.0,36.53
12085200.0,33.93
12088800.0,35.17
12092400.0,27.4
12096000.0,27.2
12099600.0,26.02
12103200.0,25.89
12106800.0,23.77
12110400.0,24.7
12114000.0,27.1
12117600.0,34.03
12121200.0,43
12124800.0,49.97
12128400.0,42.82
12132000.0,40.01
12135600.0,40.28
12139200.0,36.09
12142800.0,33.44
12146400.0,31.61
12150000.0,29.93
12153600.0,29.62
12157200.0,30.97
12160800.0,34.98
12164400.0,39.96
12168000.0,39.64
12171600.0,37
12175200.0,37.76
12178800.0,30.02
12182400.0,29.95
12186000.0,26.33
12189600.0,24.33
12193200.0,23.74
12196800.0,23.79
12200400.0,25.28
12204000.0,33.99
12207600.0,40.72
12211200.0,40.52
12214800.0,35.25
12218400.0,31.41
12222000.0,31
12225600.0,28.53
12229200.0,28.13
12232800.0,26.97
12236400.0,27.93
12240000.0,28.42
12243600.0,30.21
12247200.0,33.97
12250800.0,36.17
12254400.0,35.92
12258000.0,35.68
12261600.0,36.12
12265200.0,34.2
12268800.0,30.11
12272400.0,25.54
12276000.0,24.23
12279600.0,20.96
12283200.0,20.53
12286800.0,20.22
12290400.0,20.21
12294000.0,22.61
12297600.0,24.92
12301200.0,26.08
12304800.0,25.6
12308400.0,25.53
12312000.0,24.3
12315600.0,22.18
12319200.0,20.42
12322800.0,19.48
12326400.0,19.42
12330000.0,21.9
12333600.0,25.76
12337200.0,29.57
12340800.0,29.35
12344400.0,29.58
12348000.0,30
12351600.0,27.67
12355200.0,25.24
12358800.0,19.84
12362400.0,19.06
12366000.0,17.88
12369600.0,17.55
12373200.0,15.96
12376800.0,14.94
12380400.0,16.15
12384000.0,17.48
12387600.0,19.3
12391200.0,19.86
12394800.0,20.08
12398400.0,19.42
12402000.0,18.1
12405600.0,15.76
12409200.0,14.78
12412800.0,14.97
12416400.0,16.01
12420000.0,20.12
12423600.0,23.71
12427200.0,24.5
12430800.0,27.8
12434400.0,29.99
12438000.0,24.7
12441600.0,21.1
12445200.0,19.31
12448800.0,17.92
12452400.0,16.1
12456000.0,15.91
12459600.0,18.58
12463200.0,20.98
12466800.0,22.09
12470400.0,22.94
12474000.0,24.09
12477600.0,23.99
12481200.0,25.01
12484800.0,25
12488400.0,21.74
12492000.0,21.09
12495600.0,19.9
12499200.0,20.44
12502800.0,21.99
12506400.0,26.58
12510000.0,30.81
12513600.0,32.89
12517200.0,32.94
12520800.0,33.64
12524400.0,29.46
12528000.0,29.43
12531600.0,26.69
12535200.0,23.93
12538800.0,22.73
12542400.0,22.47
12546000.0,23.4
12549600.0,37.23
12553200.0,47.97
12556800.0,50.73
12560400.0,44.81
12564000.0,42.01
12567600.0,39.98
12571200.0,38.18
12574800.0,33.53
12578400.0,30.66
12582000.0,28.9
12585600.0,28.47
12589200.0,28.42
12592800.0,32.63
12596400.0,35.32
12600000.0,34.41
12603600.0,34.47
12607200.0,33.16
12610800.0,27.23
12614400.0,25.25
12618000.0,23.7
12621600.0,22.61
12625200.0,20.79
12628800.0,20.66
12632400.0,23.63
12636000.0,27.97
12639600.0,33.09
12643200.0,34.94
12646800.0,34
12650400.0,34.87
12654000.0,34.75
12657600.0,35.9
12661200.0,35
12664800.0,33.82
12668400.0,32.13
12672000.0,31.97
12675600.0,36.84
12679200.0,38.02
12682800.0,39.98
12686400.0,38.17
12690000.0,37.96
12693600.0,38.19
12697200.0,32.89
12700800.0,27.04
12704400.0,27.66
12708000.0,25.09
12711600.0,23.77
12715200.0,23.95
12718800.0,25.08
12722400.0,28.91
12726000.0,38
12729600.0,37.88
12733200.0,32.91
12736800.0,31.05
12740400.0,31.04
12744000.0,27.95
12747600.0,25.16
12751200.0,25.07
12754800.0,26.18
12758400.0,26.29
12762000.0,30.58
12765600.0,34.08
12769200.0,37.99
12772800.0,37.82
12776400.0,37.95
12780000.0,37.34
12783600.0,33.03
12787200.0,27.81
12790800.0,26.53
12794400.0,25.57
12798000.0,25.01
12801600.0,26.01
12805200.0,26.6
12808800.0,34.27
12812400.0,39.29
12816000.0,40.56
12819600.0,36.02
12823200.0,34.46
12826800.0,35.64
12830400.0,31.08
12834000.0,29.64
12837600.0,28.69
12841200.0,28.24
12844800.0,28.44
12848400.0,30.86
12852000.0,32.48
12855600.0,34.84
12859200.0,34.97
12862800.0,32.52
12866400.0,31.37
12870000.0,26.08
12873600.0,22.21
12877200.0,18.92
12880800.0,17.53
12884400.0,18.01
12888000.0,17.29
12891600.0,17.1
12895200.0,17.71
12898800.0,17.06
12902400.0,24.04
12906000.0,24.08
12909600.0,18.6
12913200.0,18.67
12916800.0,15.34
12920400.0,15.01
12924000.0,15.16
12927600.0,14.98
12931200.0,14.51
12934800.0,18.05
12938400.0,27.03
12942000.0,30.96
12945600.0,34.22
12949200.0,34.4
12952800.0,34.94
12956400.0,31.3
12960000.0,22.09
12963600.0,19.26
12967200.0,17.23
12970800.0,15.94
12974400.0,15.11
12978000.0,14.23
12981600.0,12.07
12985200.0,11.12
12988800.0,13.89
12992400.0,15.92
12996000.0,15.55
12999600.0,15.88
13003200.0,14.3
13006800.0,13.24
13010400.0,11.15
13014000.0,10.14
13017600.0,10.69
13021200.0,13.58
13024800.0,16.22
13028400.0,18
13032000.0,17.4
13035600.0,18.14
13039200.0,20.18
13042800.0,15.96
13046400.0,13.42
13050000.0,14.53
13053600.0,11.16
13057200.0,14.51
13060800.0,14
13064400.0,15.91
13068000.0,25.95
13071600.0,34.52
13075200.0,37.98
13078800.0,37.86
13082400.0,39.01
13086000.0,38.92
13089600.0,38.79
13093200.0,39.72
13096800.0,38.2
13100400.0,35.75
13104000.0,35.73
13107600.0,39.22
13111200.0,40.59
13114800.0,43.98
13118400.0,41.65
13122000.0,37.23
13125600.0,36.98
13129200.0,28.91
13132800.0,24.24
13136400.0,22.05
13140000.0,20.37
13143600.0,16.75
13147200.0,16
13150800.0,17.73
13154400.0,24.33
13158000.0,30.75
13161600.0,31.72
13165200.0,27.67
13168800.0,24.23
13172400.0,23.02
13176000.0,18.72
13179600.0,18.05
13183200.0,17.46
13186800.0,17.32
13190400.0,17.4
13194000.0,17.55
13197600.0,24.03
13201200.0,27.97
13204800.0,27.1
13208400.0,25.2
13212000.0,23.62
13215600.0,15.44
13219200.0,14.92
13222800.0,11.17
13226400.0,8.7
13230000.0,4.89
13233600.0,8.25
13237200.0,16.15
13240800.0,26.34
13244400.0,39.46
13248000.0,39.36
13251600.0,33.94
13255200.0,29.92
13258800.0,29.9
13262400.0,26.44
13266000.0,25.06
13269600.0,24.88
13273200.0,25.06
13276800.0,25.99
13280400.0,33.12
13284000.0,38.1
13287600.0,42.08
13291200.0,43.48
13294800.0,41.57
13298400.0,40.79
13302000.0,36.43
13305600.0,37.45
13309200.0,30.78
13312800.0,30.04
13316400.0,29.33
13320000.0,28.64
13323600.0,26.89
13327200.0,31.47
13330800.0,34.06
13334400.0,31.63
13338000.0,28.08
13341600.0,24.99
13345200.0,23.02
13348800.0,21.12
13352400.0,19.72
13356000.0,18.73
13359600.0,19.03
13363200.0,20.01
13366800.0,27.94
13370400.0,33.79
13374000.0,36.92
13377600.0,37.79
13381200.0,36.34
13384800.0,36.63
13388400.0,29.9
13392000.0,25.37
13395600.0,24.01
13399200.0,22.89
13402800.0,20.13
13406400.0,22.01
13410000.0,23.78
13413600.0,30.66
13417200.0,35.96
13420800.0,37.91
13424400.0,34.95
13428000.0,28.75
13431600.0,27.18
13435200.0,24.23
13438800.0,22.95
13442400.0,22.29
13446000.0,23.3
13449600.0,25.96
13453200.0,32.97
13456800.0,39.96
13460400.0,45.14
13464000.0,42.5
13467600.0,36.14
13471200.0,35.06
13474800.0,26.58
13478400.0,24.24
13482000.0,21.94
13485600.0,18.13
13489200.0,18.01
13492800.0,20.02
13496400.0,19.42
13500000.0,20.85
13503600.0,23.95
13507200.0,24.77
13510800.0,26.21
13514400.0,25.07
13518000.0,24.72
13521600.0,19.76
13525200.0,18.47
13528800.0,20.18
13532400.0,18.07
13536000.0,18.57
13539600.0,23.07
13543200.0,26.5
13546800.0,30.93
13550400.0,32.05
13554000.0,31.48
13557600.0,32.76
13561200.0,27.92
13564800.0,18.59
13568400.0,15.58
13572000.0,17.35
13575600.0,15.67
13579200.0,15.26
13582800.0,14.21
13586400.0,13.13
13590000.0,12.02
13593600.0,13
13597200.0,16.89
13600800.0,14.66
13604400.0,17.03
13608000.0,14
13611600.0,9.73
13615200.0,11.98
13618800.0,12.45
13622400.0,13.58
13626000.0,16.66
13629600.0,22.69
13633200.0,30.03
13636800.0,29.98
13640400.0,29.9
13644000.0,32.39
13647600.0,25.54
13651200.0,24.29
13654800.0,21.53
13658400.0,18.94
13662000.0,16.23
13665600.0,16.22
13669200.0,18.1
13672800.0,31.54
13676400.0,40.39
13680000.0,44.91
13683600.0,39.6
13687200.0,37.49
13690800.0,38.19
13694400.0,32.61
13698000.0,31.98
13701600.0,30.62
13705200.0,30.28
13708800.0,29.98
13712400.0,32.92
13716000.0,34.73
13719600.0,36.97
13723200.0,34.97
13726800.0,33.99
13730400.0,32.91
13734000.0,25.87
13737600.0,25.01
13741200.0,22.68
13744800.0,19.05
13748400.0,17.94
13752000.0,17.34
13755600.0,22.04
13759200.0,31.61
13762800.0,38.06
13766400.0,40.49
13770000.0,39.92
13773600.0,40.33
13777200.0,47.01
13780800.0,44.94
13784400.0,41.73
13788000.0,40.91
13791600.0,39.46
13795200.0,34.96
13798800.0,35.04
13802400.0,36.13
13806000.0,38.1
13809600.0,38.16
13813200.0,35.29
13816800.0,34.91
13820400.0,29.65
13824000.0,27.99
13827600.0,25.59
13831200.0,24.59
13834800.0,23.05
13838400.0,23.75
13842000.0,24.1
13845600.0,32.97
13849200.0,41.44
13852800.0,41.96
13856400.0,36.67
13860000.0,35.06
13863600.0,34.26
13867200.0,31.16
13870800.0,31.13
13874400.0,29.7
13878000.0,30.77
13881600.0,32.94
13885200.0,34.96
13888800.0,38.46
13892400.0,39.7
13896000.0,37.08
13899600.0,35.13
13903200.0,35.92
13906800.0,29.95
13910400.0,28.31
13914000.0,25.98
13917600.0,25.91
13921200.0,24.02
13924800.0,24.06
13928400.0,26.69
13932000.0,31.52
13935600.0,42.29
13939200.0,45.97
13942800.0,42.96
13946400.0,40.4
13950000.0,39.9
13953600.0,35.21
13957200.0,34.04
13960800.0,32.77
13964400.0,33.94
13968000.0,35.94
13971600.0,43.06
13975200.0,42.91
13978800.0,44.96
13982400.0,41.79
13986000.0,41.19
13989600.0,40.96
13993200.0,33.39
13996800.0,30.03
14000400.0,29.46
14004000.0,26.9
14007600.0,25.88
14011200.0,24.89
14014800.0,26.54
14018400.0,33.14
14022000.0,42.41
14025600.0,44.92
14029200.0,44.45
14032800.0,41.85
14036400.0,40.75
14040000.0,35.15
14043600.0,32.02
14047200.0,30.14
14050800.0,31.95
14054400.0,32.18
14058000.0,35.4
14061600.0,40.72
14065200.0,40.05
14068800.0,40.08
14072400.0,40.91
14076000.0,41.02
14079600.0,34
14083200.0,27.3
14086800.0,26.59
14090400.0,25.09
14094000.0,23.52
14097600.0,23.08
14101200.0,23.58
14104800.0,24.92
14108400.0,24.9
14112000.0,27.97
14115600.0,30.61
14119200.0,29.63
14122800.0,29.49
14126400.0,28.24
14130000.0,26.08
14133600.0,23.5
14137200.0,21.99
14140800.0,21.82
14144400.0,23.33
14148000.0,27.59
14151600.0,29.63
14155200.0,29.73
14158800.0,29.05
14162400.0,31.43
14166000.0,27.07
14169600.0,19.08
14173200.0,13.55
14176800.0,15.77
14180400.0,14.86
14184000.0,13.38
14187600.0,10.24
14191200.0,10.24
14194800.0,14.53
14198400.0,15.66
14202000.0,16.64
14205600.0,16.74
14209200.0,17.61
14212800.0,15.09
14216400.0,17.03
14220000.0,15.74
14223600.0,13.93
14227200.0,14.59
14230800.0,18.02
14234400.0,24.85
14238000.0,27.06
14241600.0,29.93
14245200.0,30.21
14248800.0,31.97
14252400.0,27.04
14256000.0,22.87
14259600.0,20.01
14263200.0,17.34
14266800.0,16.35
14270400.0,16
14274000.0,18.55
14277600.0,29.78
14281200.0,37.64
14284800.0,40.34
14288400.0,40.1
14292000.0,38.99
14295600.0,38.4
14299200.0,39.9
14302800.0,38.85
14306400.0,34
14310000.0,30.38
14313600.0,31.01
14317200.0,36.09
14320800.0,40.54
14324400.0,40.54
14328000.0,37.05
14331600.0,35.2
14335200.0,36.86
14338800.0,28.89
14342400.0,27.64
14346000.0,26.02
14349600.0,25.22
14353200.0,24.42
14356800.0,25.03
14360400.0,26.04
14364000.0,35.65
14367600.0,48.15
14371200.0,50.97
14374800.0,46.66
14378400.0,46.77
14382000.0,49.7
14385600.0,42.73
14389200.0,40.67
14392800.0,39.49
14396400.0,36.94
14400000.0,36.41
14403600.0,38.18
14407200.0,40.02
14410800.0,44
14414400.0,40.6
14418000.0,38.94
14421600.0,38.92
14425200.0,30.02
14428800.0,26.2
14432400.0,24.92
14436000.0,24.57
14439600.0,22.56
14443200.0,24.09
14446800.0,24.91
14450400.0,30.96
14454000.0,41.3
14457600.0,43.21
14461200.0,38.65
14464800.0,30.43
14468400.0,30.92
14472000.0,29.21
14475600.0,28.45
14479200.0,27.09
14482800.0,26.92
14486400.0,27.72
14490000.0,31.96
14493600.0,36.6
14497200.0,38.13
14500800.0,39.73
14504400.0,39.26
14508000.0,36.46
14511600.0,28.41
14515200.0,28.88
14518800.0,26.06
14522400.0,24.57
14526000.0,22.91
14529600.0,22.95
14533200.0,24.92
14536800.0,32.76
14540400.0,39.86
14544000.0,40.64
14547600.0,40.01
14551200.0,36.46
14554800.0,38.96
14558400.0,35.68
14562000.0,38.31
14565600.0,37.42
14569200.0,32.98
14572800.0,31.92
14576400.0,29.53
14580000.0,32.34
14583600.0,35.22
14587200.0,35.09
14590800.0,34.19
14594400.0,32.58
14598000.0,27.56
14601600.0,27.91
14605200.0,26.79
14608800.0,24.77
14612400.0,23.95
14616000.0,23.72
14619600.0,26.02
14623200.0,31.99
14626800.0,37.88
14630400.0,41.8
14634000.0,40.71
14637600.0,36.01
14641200.0,34.33
14644800.0,33.29
14648400.0,34.99
14652000.0,30.46
14655600.0,29.44
14659200.0,29.88
14662800.0,30.68
14666400.0,35.07
14670000.0,37.47
14673600.0,36.81
14677200.0,35.51
14680800.0,38.03
14684400.0,30.01
14688000.0,33.22
14691600.0,27.05
14695200.0,25.97
14698800.0,24.88
14702400.0,24.72
14706000.0,22.44
14709600.0,24.69
14713200.0,26.48
14716800.0,30.86
14720400.0,32.83
14724000.0,32.11
14727600.0,30.94
14731200.0,28.71
14734800.0,24.64
14738400.0,20.09
14742000.0,21.9
14745600.0,22.02
14749200.0,24.73
14752800.0,30.23
14756400.0,33.74
14760000.0,33.67
14763600.0,34.05
14767200.0,36.17
14770800.0,27.73
14774400.0,25.97
14778000.0,22.65
14781600.0,20.02
14785200.0,18.15
14788800.0,18.96
14792400.0,15.84
14796000.0,15.84
14799600.0,18.96
14803200.0,20.48
14806800.0,22.63
14810400.0,23.77
14814000.0,26.21
14817600.0,23.71
14821200.0,15.52
14824800.0,15.53
14828400.0,16.94
14832000.0,15.33
14835600.0,22.47
14839200.0,28.99
14842800.0,31.95
14846400.0,37.88
14850000.0,36.47
14853600.0,36.99
14857200.0,31.95
14860800.0,24.87
14864400.0,24.33
14868000.0,22.3
14871600.0,19.08
14875200.0,18.88
14878800.0,21
14882400.0,30.35
14886000.0,41.09
14889600.0,43.47
14893200.0,43.53
14896800.0,43.72
14900400.0,43.52
14904000.0,38.24
14907600.0,39.7
14911200.0,35.31
14914800.0,34.66
14918400.0,33.04
14922000.0,35.09
14925600.0,35.59
14929200.0,37.69
14932800.0,38.99
14936400.0,35.5
14940000.0,31.04
14943600.0,27.05
14947200.0,27.07
14950800.0,26.87
14954400.0,26.36
14958000.0,24.88
14961600.0,24.87
14965200.0,26.85
14968800.0,30.46
14972400.0,38.28
14976000.0,42.28
14979600.0,40.28
14983200.0,40.42
14986800.0,40.39
14990400.0,32.84
14994000.0,31
14997600.0,30.35
15001200.0,29.34
15004800.0,27.51
15008400.0,29.88
15012000.0,33.92
15015600.0,35.9
15019200.0,35
15022800.0,33.4
15026400.0,29.95
15030000.0,26.68
15033600.0,24.85
15037200.0,23.05
15040800.0,20.36
15044400.0,17.94
15048000.0,22.08
15051600.0,25.65
15055200.0,29.12
15058800.0,36.34
15062400.0,34.93
15066000.0,33.63
15069600.0,31.04
15073200.0,30.83
15076800.0,29.46
15080400.0,29.43
15084000.0,29.45
15087600.0,30.65
15091200.0,29.5
15094800.0,32.64
15098400.0,36.42
15102000.0,37.86
15105600.0,38.04
15109200.0,39.04
15112800.0,38.99
15116400.0,32.8
15120000.0,31.15
15123600.0,29.62
15127200.0,27.8
15130800.0,26.1
15134400.0,26.86
15138000.0,29.67
15141600.0,35.04
15145200.0,45.97
15148800.0,48.96
15152400.0,43.21
15156000.0,38.89
15159600.0,40.04
15163200.0,34.96
15166800.0,35.22
15170400.0,33.7
15174000.0,37.81
15177600.0,35.59
15181200.0,39.22
15184800.0,42.17
15188400.0,42.99
15192000.0,43.03
15195600.0,39.4
15199200.0,37.06
15202800.0,30.7
15206400.0,31.91
15210000.0,31
15213600.0,30.69
15217200.0,28.91
15220800.0,28.91
15224400.0,31.72
15228000.0,37.42
15231600.0,44.51
15235200.0,45.05
15238800.0,41.33
15242400.0,37.91
15246000.0,36.97
15249600.0,35.98
15253200.0,35.44
15256800.0,33.93
15260400.0,35.01
15264000.0,36.6
15267600.0,39.56
15271200.0,41.26
15274800.0,41.03
15278400.0,37.28
15282000.0,35.7
15285600.0,37.94
15289200.0,34.38
15292800.0,30.28
15296400.0,27.2
15300000.0,26.73
15303600.0,25.54
15307200.0,25.1
15310800.0,24.07
15314400.0,25.13
15318000.0,26.08
15321600.0,33.21
15325200.0,35.48
15328800.0,34.91
15332400.0,34.13
15336000.0,32.34
15339600.0,28.14
15343200.0,26.43
15346800.0,25.05
15350400.0,25.06
15354000.0,27.01
15357600.0,29.41
15361200.0,32.5
15364800.0,32.76
